CALENDAR_DATE;DAY_OF_MONTH;DAY_OF_WEEK_SK;SEASON_SK;QUARTER_OF_YEAR;WEEKEND_FLAG;WEEK_OF_YEAR;RAMADAN_FLAG;RELIGIOUS_DAY_FLAG_SK;NATIONAL_DAY_FLAG_SK;PUBLIC_HOLIDAY_FLAG;SPECIAL_DAY_SK;SPECIAL_DAY_SK2
5.11.2013;5;2;4;4;N;45;N;100;200;N;;
4.11.2013;4;1;4;4;N;45;N;100;200;N;;
3.11.2013;3;7;4;4;Y;44;N;100;200;Y;;
2.11.2013;2;6;4;4;Y;44;N;100;200;Y;;
1.11.2013;1;5;4;4;N;44;N;100;200;N;;
31.10.2013;31;4;4;4;N;44;N;100;200;N;;
30.10.2013;30;3;4;4;N;44;N;100;200;N;;
29.10.2013;29;2;4;4;N;44;N;100;204;Y;;
28.10.2013;28;1;4;4;N;44;N;100;200;N;;
27.10.2013;27;7;4;4;Y;43;N;100;200;Y;;
26.10.2013;26;6;4;4;Y;43;N;100;200;Y;;
25.10.2013;25;5;4;4;N;43;N;100;200;N;;
24.10.2013;24;4;4;4;N;43;N;100;200;N;;
23.10.2013;23;3;4;4;N;43;N;100;200;N;;
22.10.2013;22;2;4;4;N;43;N;100;200;N;;
21.10.2013;21;1;4;4;N;43;N;100;200;N;;
20.10.2013;20;7;4;4;Y;42;N;100;200;Y;;
19.10.2013;19;6;4;4;Y;42;N;100;200;Y;;
18.10.2013;18;5;4;4;N;42;N;100;200;Y;;
17.10.2013;17;4;4;4;N;42;N;100;200;Y;;
16.10.2013;16;3;4;4;N;42;N;100;200;Y;;
15.10.2013;15;2;4;4;N;42;N;100;200;Y;;
14.10.2013;14;1;4;4;N;42;N;100;200;Y;;
13.10.2013;13;7;4;4;Y;41;N;100;200;Y;;
12.10.2013;12;6;4;4;Y;41;N;100;200;Y;;
11.10.2013;11;5;4;4;N;41;N;100;200;N;;
10.10.2013;10;4;4;4;N;41;N;100;200;N;;
9.10.2013;9;3;4;4;N;41;N;100;200;N;;
8.10.2013;8;2;4;4;N;41;N;100;200;N;;
7.10.2013;7;1;4;4;N;41;N;100;200;N;;
6.10.2013;6;7;4;4;Y;40;N;100;200;Y;;
5.10.2013;5;6;4;4;Y;40;N;100;200;Y;;
4.10.2013;4;5;4;4;N;40;N;100;200;N;;
3.10.2013;3;4;4;4;N;40;N;100;200;N;;
2.10.2013;2;3;4;4;N;40;N;100;200;N;;
1.10.2013;1;2;4;4;N;40;N;100;200;N;;
30.09.2013;30;1;3;3;N;40;N;100;200;N;;
29.09.2013;29;7;3;3;Y;39;N;100;200;Y;;
28.09.2013;28;6;3;3;Y;39;N;100;200;Y;;
27.09.2013;27;5;3;3;N;39;N;100;200;N;;
26.09.2013;26;4;3;3;N;39;N;100;200;N;;
25.09.2013;25;3;3;3;N;39;N;100;200;N;;
24.09.2013;24;2;3;3;N;39;N;100;200;N;;
23.09.2013;23;1;3;3;N;39;N;100;200;N;;
22.09.2013;22;7;3;3;Y;38;N;100;200;Y;;
21.09.2013;21;6;3;3;Y;38;N;100;200;Y;;
20.09.2013;20;5;3;3;N;38;N;100;200;N;;
19.09.2013;19;4;3;3;N;38;N;100;200;N;;
18.09.2013;18;3;3;3;N;38;N;100;200;N;;
17.09.2013;17;2;3;3;N;38;N;100;200;N;;
16.09.2013;16;1;3;3;N;38;N;100;200;N;;
15.09.2013;15;7;3;3;Y;37;N;100;200;Y;;
14.09.2013;14;6;3;3;Y;37;N;100;200;Y;;
13.09.2013;13;5;3;3;N;37;N;100;200;N;;
12.09.2013;12;4;3;3;N;37;N;100;200;N;;
11.09.2013;11;3;3;3;N;37;N;100;200;N;;
10.09.2013;10;2;3;3;N;37;N;100;200;N;;
9.09.2013;9;1;3;3;N;37;N;100;200;N;;
8.09.2013;8;7;3;3;Y;36;N;100;200;Y;;
7.09.2013;7;6;3;3;Y;36;N;100;200;Y;;
6.09.2013;6;5;3;3;N;36;N;100;200;N;;
5.09.2013;5;4;3;3;N;36;N;100;200;N;;
4.09.2013;4;3;3;3;N;36;N;100;200;N;;
3.09.2013;3;2;3;3;N;36;N;100;200;N;;
2.09.2013;2;1;3;3;N;36;N;100;200;N;;
1.09.2013;1;7;3;3;Y;35;N;100;200;Y;;
31.08.2013;31;6;3;3;Y;35;N;100;200;Y;;
30.08.2013;30;5;3;3;N;35;N;100;203;Y;;
29.08.2013;29;4;3;3;N;35;N;100;200;N;;
28.08.2013;28;3;3;3;N;35;N;100;200;N;;
27.08.2013;27;2;3;3;N;35;N;100;200;N;;
26.08.2013;26;1;3;3;N;35;N;100;200;N;;
25.08.2013;25;7;3;3;Y;34;N;100;200;Y;;
24.08.2013;24;6;3;3;Y;34;N;100;200;Y;;
23.08.2013;23;5;3;3;N;34;N;100;200;N;;
22.08.2013;22;4;3;3;N;34;N;100;200;N;;
21.08.2013;21;3;3;3;N;34;N;100;200;N;;
20.08.2013;20;2;3;3;N;34;N;100;200;N;;
19.08.2013;19;1;3;3;N;34;N;100;200;N;;
18.08.2013;18;7;3;3;Y;33;N;100;200;Y;;
17.08.2013;17;6;3;3;Y;33;N;100;200;Y;;
16.08.2013;16;5;3;3;N;33;N;100;200;N;;
15.08.2013;15;4;3;3;N;33;N;100;200;N;;
14.08.2013;14;3;3;3;N;33;N;100;200;N;;
13.08.2013;13;2;3;3;N;33;N;100;200;N;;
12.08.2013;12;1;3;3;N;33;N;100;200;N;;
11.08.2013;11;7;3;3;Y;32;N;100;200;Y;;
10.08.2013;10;6;3;3;Y;32;N;100;200;Y;;
9.08.2013;9;5;3;3;N;32;N;100;200;Y;;
8.08.2013;8;4;3;3;N;32;N;100;200;Y;;
7.08.2013;7;3;3;3;N;32;Y;100;200;Y;;
6.08.2013;6;2;3;3;N;32;N;100;200;N;;
5.08.2013;5;1;3;3;N;32;N;100;200;N;;
4.08.2013;4;7;3;3;Y;31;N;100;200;Y;;
3.08.2013;3;6;3;3;Y;31;N;100;200;Y;;
2.08.2013;2;5;3;3;N;31;N;100;200;N;;
1.08.2013;1;4;3;3;N;31;N;100;200;N;;
31.07.2013;31;3;3;3;N;31;N;100;200;N;;
30.07.2013;30;2;3;3;N;31;N;100;200;N;;
29.07.2013;29;1;3;3;N;31;N;100;200;N;;
28.07.2013;28;7;3;3;Y;30;N;100;200;Y;;
27.07.2013;27;6;3;3;Y;30;N;100;200;Y;;
26.07.2013;26;5;3;3;N;30;N;100;200;N;;
25.07.2013;25;4;3;3;N;30;N;100;200;N;;
24.07.2013;24;3;3;3;N;30;N;100;200;N;;
23.07.2013;23;2;3;3;N;30;N;100;200;N;;
22.07.2013;22;1;3;3;N;30;N;100;200;N;;
21.07.2013;21;7;3;3;Y;29;N;100;200;Y;;
20.07.2013;20;6;3;3;Y;29;N;100;200;Y;;
19.07.2013;19;5;3;3;N;29;N;100;200;N;;
18.07.2013;18;4;3;3;N;29;N;100;200;N;;
17.07.2013;17;3;3;3;N;29;N;100;200;N;;
16.07.2013;16;2;3;3;N;29;N;100;200;N;;
15.07.2013;15;1;3;3;N;29;N;100;200;N;;
14.07.2013;14;7;3;3;Y;28;N;100;200;Y;;
13.07.2013;13;6;3;3;Y;28;N;100;200;Y;;
12.07.2013;12;5;3;3;N;28;N;100;200;N;;
11.07.2013;11;4;3;3;N;28;N;100;200;N;;
10.07.2013;10;3;3;3;N;28;N;100;200;N;;
9.07.2013;9;2;3;3;N;28;N;100;200;N;;
8.07.2013;8;1;3;3;N;28;N;100;200;N;;
7.07.2013;7;7;3;3;Y;27;N;100;200;Y;;
6.07.2013;6;6;3;3;Y;27;N;100;200;Y;;
5.07.2013;5;5;3;3;N;27;N;100;200;N;;
4.07.2013;4;4;3;3;N;27;N;100;200;N;;
3.07.2013;3;3;3;3;N;27;N;100;200;N;;
2.07.2013;2;2;3;3;N;27;N;100;200;N;;
1.07.2013;1;1;3;3;N;27;N;100;200;N;;
30.06.2013;30;7;2;2;Y;26;N;100;200;Y;;
29.06.2013;29;6;2;2;Y;26;N;100;200;Y;;
28.06.2013;28;5;2;2;N;26;N;100;200;N;;
27.06.2013;27;4;2;2;N;26;N;100;200;N;;
26.06.2013;26;3;2;2;N;26;N;100;200;N;;
25.06.2013;25;2;2;2;N;26;N;100;200;N;;
24.06.2013;24;1;2;2;N;26;N;100;200;N;;
23.06.2013;23;7;2;2;Y;25;N;100;200;Y;;
22.06.2013;22;6;2;2;Y;25;N;100;200;Y;;
21.06.2013;21;5;2;2;N;25;N;100;200;N;;
20.06.2013;20;4;2;2;N;25;N;100;200;N;;
19.06.2013;19;3;2;2;N;25;N;100;200;N;;
18.06.2013;18;2;2;2;N;25;N;100;200;N;;
17.06.2013;17;1;2;2;N;25;N;100;200;N;;
16.06.2013;16;7;2;2;Y;24;N;100;200;Y;;
15.06.2013;15;6;2;2;Y;24;N;100;200;Y;;
14.06.2013;14;5;2;2;N;24;N;100;200;N;;
13.06.2013;13;4;2;2;N;24;N;100;200;N;;
12.06.2013;12;3;2;2;N;24;N;100;200;N;;
11.06.2013;11;2;2;2;N;24;N;100;200;N;;
10.06.2013;10;1;2;2;N;24;N;100;200;N;;
9.06.2013;9;7;2;2;Y;23;N;100;200;Y;;
8.06.2013;8;6;2;2;Y;23;N;100;200;Y;;
7.06.2013;7;5;2;2;N;23;N;100;200;N;;
6.06.2013;6;4;2;2;N;23;N;100;200;N;;
5.06.2013;5;3;2;2;N;23;N;100;200;N;;
4.06.2013;4;2;2;2;N;23;N;100;200;N;;
3.06.2013;3;1;2;2;N;23;N;100;200;N;;
2.06.2013;2;7;2;2;Y;22;N;100;200;Y;;
1.06.2013;1;6;2;2;Y;22;N;100;200;Y;;
31.05.2013;31;5;2;2;N;22;N;100;200;N;;
30.05.2013;30;4;2;2;N;22;N;100;200;N;;
29.05.2013;29;3;2;2;N;22;N;100;200;N;;
28.05.2013;28;2;2;2;N;22;N;100;200;N;;
27.05.2013;27;1;2;2;N;22;N;100;200;N;;
26.05.2013;26;7;2;2;Y;21;N;100;200;Y;;
25.05.2013;25;6;2;2;Y;21;N;100;200;Y;;
24.05.2013;24;5;2;2;N;21;N;100;200;N;;
23.05.2013;23;4;2;2;N;21;N;100;200;N;;
22.05.2013;22;3;2;2;N;21;N;100;200;N;;
21.05.2013;21;2;2;2;N;21;N;100;200;N;;
20.05.2013;20;1;2;2;N;21;N;100;200;N;;
19.05.2013;19;7;2;2;Y;20;N;100;202;Y;;
18.05.2013;18;6;2;2;Y;20;N;100;200;Y;;
17.05.2013;17;5;2;2;N;20;N;100;200;N;;
16.05.2013;16;4;2;2;N;20;N;100;200;N;;
15.05.2013;15;3;2;2;N;20;N;100;200;N;;
14.05.2013;14;2;2;2;N;20;N;100;200;N;;
13.05.2013;13;1;2;2;N;20;N;100;200;N;;
12.05.2013;12;7;2;2;Y;19;N;100;200;Y;;
11.05.2013;11;6;2;2;Y;19;N;100;200;Y;;
10.05.2013;10;5;2;2;N;19;N;100;200;N;;
9.05.2013;9;4;2;2;N;19;N;100;200;N;;
8.05.2013;8;3;2;2;N;19;N;100;200;N;;
7.05.2013;7;2;2;2;N;19;N;100;200;N;;
6.05.2013;6;1;2;2;N;19;N;100;200;N;;
5.05.2013;5;7;2;2;Y;18;N;100;200;Y;;
4.05.2013;4;6;2;2;Y;18;N;100;200;Y;;
3.05.2013;3;5;2;2;N;18;N;100;200;N;;
2.05.2013;2;4;2;2;N;18;N;100;200;N;;
1.05.2013;1;3;2;2;N;18;N;100;200;Y;;
30.04.2013;30;2;2;2;N;18;N;100;200;N;;
29.04.2013;29;1;2;2;N;18;N;100;200;N;;
28.04.2013;28;7;2;2;Y;17;N;100;200;Y;;
27.04.2013;27;6;2;2;Y;17;N;100;200;Y;;
26.04.2013;26;5;2;2;N;17;N;100;200;N;;
25.04.2013;25;4;2;2;N;17;N;100;200;N;;
24.04.2013;24;3;2;2;N;17;N;100;200;N;;
23.04.2013;23;2;2;2;N;17;N;100;201;Y;;
22.04.2013;22;1;2;2;N;17;N;100;200;N;;
21.04.2013;21;7;2;2;Y;16;N;100;200;Y;;
20.04.2013;20;6;2;2;Y;16;N;100;200;Y;;
19.04.2013;19;5;2;2;N;16;N;100;200;N;;
18.04.2013;18;4;2;2;N;16;N;100;200;N;;
17.04.2013;17;3;2;2;N;16;N;100;200;N;;
16.04.2013;16;2;2;2;N;16;N;100;200;N;;
15.04.2013;15;1;2;2;N;16;N;100;200;N;;
14.04.2013;14;7;2;2;Y;15;N;100;200;Y;;
13.04.2013;13;6;2;2;Y;15;N;100;200;Y;;
12.04.2013;12;5;2;2;N;15;N;100;200;N;;
11.04.2013;11;4;2;2;N;15;N;100;200;N;;
10.04.2013;10;3;2;2;N;15;N;100;200;N;;
9.04.2013;9;2;2;2;N;15;N;100;200;N;;
8.04.2013;8;1;2;2;N;15;N;100;200;N;;
7.04.2013;7;7;2;2;Y;14;N;100;200;Y;;
6.04.2013;6;6;2;2;Y;14;N;100;200;Y;;
5.04.2013;5;5;2;2;N;14;N;100;200;N;;
4.04.2013;4;4;2;2;N;14;N;100;200;N;;
3.04.2013;3;3;2;2;N;14;N;100;200;N;;
2.04.2013;2;2;2;2;N;14;N;100;200;N;;
