YEAR,MO,DY,HR,PS,WS10M,WD10M,WS50M
2019,10,12,21,99.03,3.61,22.12,5.82
2019,10,12,22,99.02,2.92,30.33,5.3
2019,10,12,23,99.01,2.63,40.18,5.08
2019,10,13,0,99.01,2.67,49.51,5.22
2019,10,13,1,99.01,2.8,55.91,5.37
2019,10,13,2,99,2.9,61.16,5.43
2019,10,13,3,98.99,2.96,65.53,5.57
2019,10,13,4,98.98,3,68.12,5.65
2019,10,13,5,98.98,3.01,68.56,5.68
2019,10,13,6,98.98,2.99,67.73,5.7
2019,10,13,7,99,3.86,66.13,5.09
2019,10,13,8,99.02,3.78,59.99,3.94
2019,10,13,9,99.02,4.03,66.36,4.72
2019,10,13,10,98.99,4.01,72.09,4.7
2019,10,13,11,98.96,3.51,68.46,4.16
2019,10,13,12,98.91,2.91,62.54,3.48
2019,10,13,13,98.86,2.37,52.22,2.83
2019,10,13,14,98.82,2.04,34.72,2.37
2019,10,13,15,98.81,2.14,11.6,2.36
2019,10,13,16,98.81,2.11,348.44,3.25
2019,10,13,17,98.84,2.79,338.97,4.95
2019,10,13,18,98.88,3.18,349.52,5.74
2019,10,13,19,98.92,3.02,3.71,5.67
2019,10,13,20,98.95,2.76,17.82,5.09
2019,10,13,21,98.96,2.54,32.32,4.54
2019,10,13,22,98.97,2.47,47.95,4.31
2019,10,13,23,98.96,2.51,61.52,4.24
2019,10,14,0,98.95,2.58,71.29,4.32
2019,10,14,1,98.95,2.64,78.02,4.39
2019,10,14,2,98.93,2.65,84.09,4.4
2019,10,14,3,98.93,2.68,89.33,4.46
2019,10,14,4,98.94,2.72,93.29,4.55
2019,10,14,5,98.97,2.8,93.85,4.74
2019,10,14,6,98.99,2.86,92.66,4.96
2019,10,14,7,99.04,3.11,91.01,4.81
2019,10,14,8,99.07,3.4,85.12,3.59
2019,10,14,9,99.07,2.84,76,3.11
2019,10,14,10,99.03,2.85,73.45,3.36
2019,10,14,11,98.98,2.34,70.9,2.79
2019,10,14,12,98.9,1.62,61.21,1.97
2019,10,14,13,98.83,1.1,32.78,1.27
2019,10,14,14,98.77,1.18,352.41,1.13
2019,10,14,15,98.74,1.71,332.73,1.65
2019,10,14,16,98.73,1.81,323.23,3.01
2019,10,14,17,98.75,2.64,323.77,4.44
2019,10,14,18,98.78,2.89,334.2,4.72
2019,10,14,19,98.81,2.76,350.54,4.48
2019,10,14,20,98.83,2.58,9.41,4.15
2019,10,14,21,98.83,2.4,27.15,3.81
2019,10,14,22,98.81,2.23,43.02,3.5
2019,10,14,23,98.8,2.13,58.35,3.3
2019,10,15,0,98.8,2.09,73.47,3.21
2019,10,15,1,98.79,2.11,85.11,3.21
2019,10,15,2,98.77,2.15,91.46,3.24
2019,10,15,3,98.75,2.21,93.65,3.31
2019,10,15,4,98.74,2.29,93.71,3.43
2019,10,15,5,98.74,2.39,92.62,3.58
2019,10,15,6,98.74,2.51,91.25,3.83
2019,10,15,7,98.77,2.27,89.41,4.08
2019,10,15,8,98.79,2.97,88.04,3.24
2019,10,15,9,98.76,2.56,77.32,2.92
2019,10,15,10,98.72,2.78,73.19,3.3
2019,10,15,11,98.68,2.23,87.79,2.8
2019,10,15,12,98.6,1.25,127.66,1.79
2019,10,15,13,98.52,0.91,209.87,1.04
2019,10,15,14,98.45,1.57,268.86,1.36
2019,10,15,15,98.39,2.56,295.86,2.58
2019,10,15,16,98.35,2.81,307.54,4.61
2019,10,15,17,98.37,2.87,316.66,5.74
2019,10,15,18,98.45,2.76,332.13,5.01
2019,10,15,19,98.51,2.44,349.48,4.32
2019,10,15,20,98.55,2,2.91,3.47
2019,10,15,21,98.59,1.4,16.82,2.26
2019,10,15,22,98.62,0.82,45.38,1.26
2019,10,15,23,98.62,0.55,88.39,0.83
2019,10,16,0,98.61,0.64,119.4,0.9
2019,10,16,1,98.6,0.94,146.58,1.33
2019,10,16,2,98.59,1.31,162.32,2.01
2019,10,16,3,98.59,1.6,162.98,2.5
2019,10,16,4,98.63,1.78,145.89,2.81
2019,10,16,5,98.69,2.03,123.57,3.45
2019,10,16,6,98.72,1.99,118.18,3.66
2019,10,16,7,98.75,1.61,124.31,3.1
2019,10,16,8,98.78,1.56,142.96,1.77
2019,10,16,9,98.77,0.7,178.73,0.71
2019,10,16,10,98.76,0.1,141.34,0.32
2019,10,16,11,98.72,0.59,39.61,0.88
2019,10,16,12,98.66,0.85,5.82,0.93
2019,10,16,13,98.58,1.24,337.32,1.12
2019,10,16,14,98.53,1.51,330.92,1.45
2019,10,16,15,98.49,1.73,329.04,1.77
2019,10,16,16,98.48,1.89,326.31,2.53
2019,10,16,17,98.52,1.95,323.31,3.48
2019,10,16,18,98.57,2.18,325.06,3.8
2019,10,16,19,98.59,2.01,321.79,3.51
2019,10,16,20,98.61,1.76,310.85,2.96
2019,10,16,21,98.62,1.48,299,2.41
2019,10,16,22,98.63,1.11,287.67,1.69
2019,10,16,23,98.64,0.65,275.51,0.98
2019,10,17,0,98.67,0.34,263.37,0.54
2019,10,17,1,98.69,0.18,249.15,0.31
2019,10,17,2,98.68,0.1,214.99,0.18
2019,10,17,3,98.68,0.21,141.01,0.36
2019,10,17,4,98.67,0.53,129.05,0.88
2019,10,17,5,98.67,0.79,122.91,1.36
2019,10,17,6,98.69,0.93,119.15,1.66
2019,10,17,7,98.73,1.38,116.85,1.65
2019,10,17,8,98.78,0.87,104.04,0.89
2019,10,17,9,98.8,0.35,36.87,0.44
2019,10,17,10,98.79,0.56,301.92,0.41
2019,10,17,11,98.77,1.19,276.8,1.03
2019,10,17,12,98.73,1.78,272.76,1.68
2019,10,17,13,98.7,2.24,275.81,2.21
2019,10,17,14,98.69,2.5,283.73,2.56
2019,10,17,15,98.7,2.61,292.73,2.77
2019,10,17,16,98.72,2.51,299.28,2.88
2019,10,17,17,98.74,1.81,295.02,3.18
2019,10,17,18,98.78,2.04,291.07,3.38
2019,10,17,19,98.81,1.96,290.32,3.18
2019,10,17,20,98.83,1.75,289.81,2.76
2019,10,17,21,98.86,1.45,288.24,2.21
2019,10,17,22,98.87,1.12,283.74,1.65
2019,10,17,23,98.85,0.75,272.39,1.09
2019,10,18,0,98.85,0.41,238.11,0.59
2019,10,18,1,98.85,0.48,172.53,0.7
2019,10,18,2,98.84,0.86,150.64,1.27
2019,10,18,3,98.84,1.2,145.9,1.8
2019,10,18,4,98.84,1.42,144.21,2.15
2019,10,18,5,98.86,1.46,141.1,2.17
2019,10,18,6,98.88,1.44,135.22,2.14
2019,10,18,7,98.91,1.54,127.98,2.11
2019,10,18,8,98.93,1.22,127.16,1.25
2019,10,18,9,98.93,0.52,139.86,0.65
2019,10,18,10,98.9,0.1,180,0.23
2019,10,18,11,98.87,0.26,275.19,0.07
2019,10,18,12,98.81,0.62,280.18,0.45
2019,10,18,13,98.74,1.18,290.11,1.05
2019,10,18,14,98.7,1.8,294.57,1.73
2019,10,18,15,98.69,2.38,298.84,2.42
2019,10,18,16,98.71,2.62,302.84,3.14
2019,10,18,17,98.73,2.09,304.94,3.88
2019,10,18,18,98.77,2.23,308.75,3.98
2019,10,18,19,98.8,2.02,315.31,3.59
2019,10,18,20,98.81,1.78,324.29,2.98
2019,10,18,21,98.81,1.52,340.17,2.34
2019,10,18,22,98.8,1.28,7.34,1.9
2019,10,18,23,98.78,1.29,35.62,1.89
2019,10,19,0,98.78,1.35,54.19,1.99
2019,10,19,1,98.78,1.36,65.94,1.99
2019,10,19,2,98.79,1.32,73.17,1.91
2019,10,19,3,98.81,1.27,77.24,1.84
2019,10,19,4,98.83,1.24,78.76,1.79
2019,10,19,5,98.85,1.27,84.01,1.85
2019,10,19,6,98.87,1.43,90.94,2.13
2019,10,19,7,98.9,1.63,96.07,2.32
2019,10,19,8,98.93,1.52,88.52,1.6
2019,10,19,9,98.95,0.93,53.9,1.07
2019,10,19,10,98.93,0.57,0.78,0.63
2019,10,19,11,98.89,0.82,310.36,0.7
2019,10,19,12,98.84,1.26,298.47,1.1
2019,10,19,13,98.79,1.68,299.78,1.54
2019,10,19,14,98.75,2.05,303.21,2.01
2019,10,19,15,98.75,2.41,304.82,2.55
2019,10,19,16,98.77,2.16,304.67,3.4
2019,10,19,17,98.81,2.05,307.26,4.04
2019,10,19,18,98.85,2.15,314.26,3.89
2019,10,19,19,98.89,1.98,323.04,3.33
2019,10,19,20,98.91,1.71,335.08,2.71
2019,10,19,21,98.93,1.42,349.86,2.19
2019,10,19,22,98.94,1.22,11.45,1.81
2019,10,19,23,98.93,1.12,34.47,1.61
2019,10,20,0,98.93,1.11,53.29,1.59
2019,10,20,1,98.94,1.2,66.95,1.72
2019,10,20,2,98.94,1.31,74.38,1.87
2019,10,20,3,98.94,1.41,79.75,2.03
2019,10,20,4,98.95,1.54,83.88,2.25
2019,10,20,5,98.96,1.77,87.97,2.65
2019,10,20,6,98.98,2.02,92.88,3.13
2019,10,20,7,99.02,2.07,95.84,3.44
2019,10,20,8,99.06,2.63,97.67,2.85
2019,10,20,9,99.07,2.54,81.52,2.97
2019,10,20,10,99.05,2.65,68.57,3.14
2019,10,20,11,99.02,2.36,62.42,2.84
2019,10,20,12,98.96,1.9,48.66,2.3
2019,10,20,13,98.88,1.86,20.87,2.16
2019,10,20,14,98.84,2.48,359.46,2.75
2019,10,20,15,98.81,3.39,351.91,3.81
2019,10,20,16,98.81,3.02,347.44,4.68
2019,10,20,17,98.83,2.91,348.84,5.68
2019,10,20,18,98.88,3.2,1.82,6.36
2019,10,20,19,98.92,3.18,16.43,6.39
2019,10,20,20,98.94,3.06,28.4,5.99
2019,10,20,21,98.95,2.94,38.3,5.56
2019,10,20,22,98.96,2.85,47.44,5.22
2019,10,20,23,98.94,2.75,53.91,4.8
2019,10,21,0,98.94,2.64,57.35,4.46
2019,10,21,1,98.93,2.58,60.26,4.28
2019,10,21,2,98.91,2.55,62.02,4.17
2019,10,21,3,98.9,2.53,62.64,4.12
2019,10,21,4,98.91,2.53,62.41,4.1
2019,10,21,5,98.92,2.55,62.1,4.19
2019,10,21,6,98.94,2.58,62.81,4.32
2019,10,21,7,98.97,2.66,62.16,4.16
2019,10,21,8,99,3.06,56.88,3.32
2019,10,21,9,99,3.69,44.66,4.32
2019,10,21,10,98.97,4.6,37.69,5.38
2019,10,21,11,98.93,4.56,31.76,5.28
2019,10,21,12,98.86,4.48,24.87,5.16
2019,10,21,13,98.79,4.68,18.28,5.36
2019,10,21,14,98.74,5.17,13.89,5.96
2019,10,21,15,98.72,5.78,11.31,6.81
2019,10,21,16,98.73,5.54,6.8,7.27
2019,10,21,17,98.75,4.31,1.66,8.07
2019,10,21,18,98.78,5.33,6.99,8.86
2019,10,21,19,98.79,5.78,12.97,8.64
2019,10,21,20,98.79,5.29,18.94,7.91
2019,10,21,21,98.79,4.64,28.12,7.35
2019,10,21,22,98.77,3.73,31.99,6.49
2019,10,21,23,98.76,3.4,33.29,6.08
2019,10,22,0,98.76,3.21,35,5.81
2019,10,22,1,98.77,3.08,36.23,5.6
2019,10,22,2,98.77,2.97,36.87,5.43
2019,10,22,3,98.77,2.94,37.99,5.38
2019,10,22,4,98.77,2.97,39.98,5.35
2019,10,22,5,98.78,3.06,43.14,5.4
2019,10,22,6,98.79,3.18,46.49,5.46
2019,10,22,7,98.81,4.35,50.1,5.07
2019,10,22,8,98.84,4.75,52.28,5.31
2019,10,22,9,98.83,5.57,58.25,6.44
2019,10,22,10,98.8,6.06,61.32,7.16
2019,10,22,11,98.74,6.02,57.94,7.16
2019,10,22,12,98.68,5.85,54.19,6.95
2019,10,22,13,98.6,5.67,50.08,6.76
2019,10,22,14,98.54,5.55,45.91,6.62
2019,10,22,15,98.5,5.45,40.99,6.58
2019,10,22,16,98.5,4.29,32.65,6.23
2019,10,22,17,98.55,3.55,22.11,6.69
2019,10,22,18,98.61,4.01,22.32,7.4
2019,10,22,19,98.66,3.91,24.67,6.97
2019,10,22,20,98.7,3.63,29.55,6.53
2019,10,22,21,98.73,3.41,37.74,6.26
2019,10,22,22,98.74,3.24,44.51,6.08
2019,10,22,23,98.74,3.23,48.14,6.09
2019,10,23,0,98.73,3.24,50.28,6.12
2019,10,23,1,98.74,3.29,52.04,6.2
2019,10,23,2,98.73,3.42,54.2,6.23
2019,10,23,3,98.72,3.51,55.71,6.18
2019,10,23,4,98.72,3.43,56.06,6.09
2019,10,23,5,98.73,3.21,55.61,5.91
2019,10,23,6,98.73,3.01,54.95,5.73
2019,10,23,7,98.76,3.9,54.78,5.08
2019,10,23,8,98.78,4.02,52.35,4.36
2019,10,23,9,98.78,4.97,61.58,5.96
2019,10,23,10,98.73,5.72,61.2,6.88
2019,10,23,11,98.68,5.78,57.36,6.92
2019,10,23,12,98.6,5.6,56.09,6.71
2019,10,23,13,98.52,5.33,54.49,6.41
2019,10,23,14,98.46,5.15,52.52,6.22
2019,10,23,15,98.41,5,50.26,6.11
2019,10,23,16,98.39,3.29,42.21,5.37
2019,10,23,17,98.42,3.25,29.71,5.47
2019,10,23,18,98.47,3.62,30.94,6.33
2019,10,23,19,98.51,3.53,36.19,6.12
2019,10,23,20,98.55,3.32,41.57,5.62
2019,10,23,21,98.59,3.25,46.26,5.57
2019,10,23,22,98.62,3.19,48.67,5.55
2019,10,23,23,98.63,3.17,47.59,5.61
2019,10,24,0,98.63,3.14,46.71,5.69
2019,10,24,1,98.63,3.12,47.84,5.78
2019,10,24,2,98.62,3.1,49.6,5.85
2019,10,24,3,98.59,3.08,51.07,5.85
2019,10,24,4,98.59,3.07,52.75,5.85
2019,10,24,5,98.58,3.08,56.39,5.83
2019,10,24,6,98.58,3.05,60.55,5.77
2019,10,24,7,98.6,3.79,63.59,5.26
2019,10,24,8,98.61,3.85,61.15,4.04
2019,10,24,9,98.6,4.38,61.56,5.25
2019,10,24,10,98.57,5.32,64.34,6.37
2019,10,24,11,98.53,4.93,59.94,5.87
2019,10,24,12,98.47,4.33,54.91,5.15
2019,10,24,13,98.41,3.8,49.67,4.5
2019,10,24,14,98.38,3.37,43.69,3.97
2019,10,24,15,98.36,3.03,32.79,3.55
2019,10,24,16,98.35,2.12,7.41,3.66
2019,10,24,17,98.38,3.01,355.24,5.1
2019,10,24,18,98.42,3.4,3.29,5.92
2019,10,24,19,98.45,3.21,12.79,5.54
2019,10,24,20,98.46,2.95,22.56,5.04
2019,10,24,21,98.46,2.78,36.32,4.67
2019,10,24,22,98.45,2.75,51.93,4.56
2019,10,24,23,98.45,2.85,62.59,4.68
2019,10,25,0,98.44,2.9,69.52,4.8
2019,10,25,1,98.45,2.93,74.56,4.93
2019,10,25,2,98.45,2.92,78.6,4.94
2019,10,25,3,98.45,2.89,81.91,4.85
2019,10,25,4,98.47,2.85,83.87,4.77
2019,10,25,5,98.48,2.89,84.89,4.92
2019,10,25,6,98.5,2.95,85.6,5.12
2019,10,25,7,98.55,2.84,84.79,5.05
2019,10,25,8,98.59,3.46,81.83,3.71
2019,10,25,9,98.59,2.93,71.81,3.31
2019,10,25,10,98.57,3.26,63.37,3.81
2019,10,25,11,98.55,2.86,50.88,3.34
2019,10,25,12,98.5,2.47,31.68,2.82
2019,10,25,13,98.45,2.54,7.06,2.77
2019,10,25,14,98.42,3.09,349.66,3.31
2019,10,25,15,98.39,3.8,341.53,4.2
2019,10,25,16,98.42,3.16,339.46,5.22
2019,10,25,17,98.47,3.19,344.09,6.4
2019,10,25,18,98.54,3.34,358.79,6.81
2019,10,25,19,98.59,3.16,13.28,6.46
2019,10,25,20,98.62,2.95,23.38,5.86
2019,10,25,21,98.63,2.75,30.13,5.3
2019,10,25,22,98.64,2.63,36.53,4.92
2019,10,25,23,98.64,2.52,42.49,4.65
2019,10,26,0,98.66,2.5,46.14,4.53
2019,10,26,1,98.68,2.54,47.24,4.57
2019,10,26,2,98.69,2.58,47.82,4.65
2019,10,26,3,98.69,2.61,49.01,4.68
2019,10,26,4,98.7,2.62,51.05,4.69
2019,10,26,5,98.72,2.63,52.62,4.7
2019,10,26,6,98.75,2.64,54.38,4.81
2019,10,26,7,98.8,3.44,54.43,4.62
2019,10,26,8,98.84,3.95,48.69,4.29
2019,10,26,9,98.85,4.28,45.22,4.77
2019,10,26,10,98.84,4.63,40.55,5.27
2019,10,26,11,98.81,4.85,33.89,5.54
2019,10,26,12,98.75,5.12,27.66,5.86
2019,10,26,13,98.69,5.54,22.81,6.37
2019,10,26,14,98.66,6.05,19.07,7.02
2019,10,26,15,98.65,6.45,16.17,7.7
2019,10,26,16,98.66,5.61,11.48,7.68
2019,10,26,17,98.7,4.21,6.5,8.08
2019,10,26,18,98.74,4.6,10.57,8.43
2019,10,26,19,98.77,4.99,16.73,8.1
2019,10,26,20,98.78,4.58,23.11,7.41
2019,10,26,21,98.79,3.93,28.35,6.84
2019,10,26,22,98.77,3.48,31.69,6.34
2019,10,26,23,98.77,3.18,33.89,5.95
2019,10,27,0,98.77,2.99,35.31,5.66
2019,10,27,1,98.77,2.87,36.25,5.48
2019,10,27,2,98.77,2.84,36.27,5.36
2019,10,27,3,98.75,2.88,35.94,5.27
2019,10,27,4,98.73,2.95,36.17,5.23
2019,10,27,5,98.73,3.05,37.93,5.34
2019,10,27,6,98.73,3.07,40.98,5.4
2019,10,27,7,98.77,3.79,44.83,5.12
2019,10,27,8,98.79,4.93,50.53,5.73
2019,10,27,9,98.76,5.27,52.54,6.03
2019,10,27,10,98.71,4.99,49.7,5.74
2019,10,27,11,98.64,4.45,43.08,5.11
2019,10,27,12,98.57,4.18,30.54,4.75
2019,10,27,13,98.49,4.31,18.73,4.85
2019,10,27,14,98.44,4.63,10.61,5.2
2019,10,27,15,98.39,4.94,5.44,5.64
2019,10,27,16,98.38,4.43,359.39,5.91
2019,10,27,17,98.39,3.27,350.65,6.41
2019,10,27,18,98.43,3.34,350.16,6.71
2019,10,27,19,98.45,3.3,355.65,6.56
2019,10,27,20,98.46,3.07,3.36,6.02
2019,10,27,21,98.45,2.77,13.68,5.32
2019,10,27,22,98.44,2.57,28.12,4.73
2019,10,27,23,98.42,2.5,41.2,4.42
2019,10,28,0,98.4,2.56,49.7,4.38
2019,10,28,1,98.38,2.64,56.83,4.48
2019,10,28,2,98.35,2.69,63.58,4.53
2019,10,28,3,98.33,2.67,69.82,4.44
2019,10,28,4,98.32,2.63,74.85,4.31
2019,10,28,5,98.33,2.63,79.06,4.31
2019,10,28,6,98.35,2.63,83.36,4.33
2019,10,28,7,98.38,2.43,88.71,4.13
2019,10,28,8,98.43,2.81,92.07,3
2019,10,28,9,98.43,2.01,86.44,2.22
2019,10,28,10,98.41,1.12,78.3,1.33
2019,10,28,11,98.38,0.41,32.47,0.49
2019,10,28,12,98.32,0.95,317,0.8
2019,10,28,13,98.27,1.93,306.59,1.82
2019,10,28,14,98.24,2.8,305.82,2.8
2019,10,28,15,98.24,3.46,307.28,3.64
2019,10,28,16,98.24,3.03,307.67,4.38
2019,10,28,17,98.27,2.72,306.24,4.87
2019,10,28,18,98.31,2.69,309.93,4.56
2019,10,28,19,98.33,2.39,318.44,3.87
2019,10,28,20,98.35,2.04,332.65,3.14
2019,10,28,21,98.37,1.69,350.15,2.49
2019,10,28,22,98.38,1.36,10.6,1.97
2019,10,28,23,98.39,1.17,31.03,1.62
2019,10,29,0,98.4,1.01,48.77,1.38
2019,10,29,1,98.41,0.92,63.87,1.26
2019,10,29,2,98.42,0.88,71.89,1.22
2019,10,29,3,98.42,0.92,76.2,1.26
2019,10,29,4,98.44,1.02,77.66,1.42
2019,10,29,5,98.45,1.11,81.93,1.56
2019,10,29,6,98.49,1.21,85.91,1.68
2019,10,29,7,98.55,1.18,87.72,1.8
2019,10,29,8,98.62,1.3,76.8,1.38
2019,10,29,9,98.65,1.36,13.96,1.44
2019,10,29,10,98.64,1.09,338.58,0.98
2019,10,29,11,98.63,1.25,316.01,1.08
2019,10,29,12,98.58,1.6,310.06,1.44
2019,10,29,13,98.54,1.98,308.77,1.85
2019,10,29,14,98.51,2.36,311.24,2.3
2019,10,29,15,98.49,2.65,315.12,2.72
2019,10,29,16,98.49,2.18,316.31,3.35
2019,10,29,17,98.51,2.46,314.1,3.94
2019,10,29,18,98.56,2.47,318.2,3.8
2019,10,29,19,98.61,2.19,324.89,3.27
2019,10,29,20,98.67,1.79,332.99,2.58
2019,10,29,21,98.73,1.33,345.39,1.86
2019,10,29,22,98.75,0.84,13.52,1.14
2019,10,29,23,98.77,0.73,63.43,0.99
2019,10,30,0,98.76,0.92,90.97,1.27
2019,10,30,1,98.76,1.11,106,1.52
2019,10,30,2,98.75,1.16,112.95,1.6
2019,10,30,3,98.75,1.13,113.56,1.55
2019,10,30,4,98.76,1.1,110.37,1.5
2019,10,30,5,98.78,1.18,103.76,1.6
2019,10,30,6,98.83,1.39,97.45,1.89
2019,10,30,7,98.88,1.53,93.5,2.27
2019,10,30,8,98.93,1.88,87.86,2.08
2019,10,30,9,98.94,1.69,41.44,1.92
2019,10,30,10,98.92,1.73,25.64,1.93
2019,10,30,11,98.88,1.5,18.81,1.69
2019,10,30,12,98.83,1.4,2.24,1.51
2019,10,30,13,98.77,1.58,344.25,1.63
2019,10,30,14,98.73,1.9,334.7,1.93
2019,10,30,15,98.71,2.22,330,2.32
2019,10,30,16,98.7,1.82,323.38,3.11
2019,10,30,17,98.72,2.54,320.49,3.96
2019,10,30,18,98.77,2.66,329.07,4.13
2019,10,30,19,98.8,2.56,344.22,3.95
2019,10,30,20,98.83,2.35,1.71,3.56
2019,10,30,21,98.84,2.07,21.04,3.05
2019,10,30,22,98.85,1.85,45.17,2.7
2019,10,30,23,98.84,1.8,67.78,2.6
2019,10,31,0,98.82,1.84,84.63,2.66
2019,10,31,1,98.81,1.92,96.78,2.8
2019,10,31,2,98.79,1.98,105.57,2.9
2019,10,31,3,98.76,1.99,113.85,2.92
2019,10,31,4,98.75,1.92,122.72,2.8
2019,10,31,5,98.75,1.87,131.95,2.69
2019,10,31,6,98.77,1.87,137.37,2.68
2019,10,31,7,98.79,1.82,138.49,2.77
2019,10,31,8,98.82,2.12,139.49,2.41
2019,10,31,9,98.82,1.24,173.1,1.33
2019,10,31,10,98.79,1.67,223.3,1.86
2019,10,31,11,98.75,2.09,233.99,2.24
2019,10,31,12,98.69,2.5,241.28,2.66
2019,10,31,13,98.64,2.82,249.41,2.99
2019,10,31,14,98.59,2.89,257.99,3.08
2019,10,31,15,98.57,2.8,267.6,3.03
2019,10,31,16,98.55,1.89,280.24,3.15
2019,10,31,17,98.55,2.1,293.03,3.33
2019,10,31,18,98.55,2,301.77,3.1
2019,10,31,19,98.54,1.72,309.47,2.64
2019,10,31,20,98.55,1.41,315.9,2.15
2019,10,31,21,98.55,1.11,319.27,1.65
2019,10,31,22,98.54,0.85,325.87,1.23
2019,10,31,23,98.52,0.64,348,0.92
2019,11,1,0,98.51,0.61,19.6,0.85
2019,11,1,1,98.49,0.67,39.29,0.96
2019,11,1,2,98.46,0.77,41.3,1.31
2019,11,1,3,98.44,0.9,36.87,1.68
2019,11,1,4,98.44,1.05,30.96,2.03
2019,11,1,5,98.44,1.3,28.42,2.66
2019,11,1,6,98.44,1.6,26.94,3.06
2019,11,1,7,98.46,2.1,27.23,3.21
2019,11,1,8,98.5,3.15,29.23,3.66
2019,11,1,9,98.49,3.74,23.14,4.18
2019,11,1,10,98.48,4.16,13.15,4.57
2019,11,1,11,98.46,4.4,8.68,4.84
2019,11,1,12,98.43,4.6,6.05,5.07
2019,11,1,13,98.42,4.98,4.5,5.53
2019,11,1,14,98.43,5.56,4.68,6.26
2019,11,1,15,98.46,6.11,7.42,7.07
2019,11,1,16,98.5,6.04,11.41,7.49
2019,11,1,17,98.55,4.58,12.71,7.3
2019,11,1,18,98.61,4.26,12.94,6.88
2019,11,1,19,98.65,4.25,18.77,6.58
2019,11,1,20,98.68,4.01,28.66,6.35
2019,11,1,21,98.72,3.69,38.3,6.17
2019,11,1,22,98.75,3.51,46.62,6.03
2019,11,1,23,98.76,3.3,53.48,5.86
2019,11,2,0,98.77,3.11,57.31,5.69
2019,11,2,1,98.76,2.94,57.58,5.54
2019,11,2,2,98.76,2.88,56.4,5.5
2019,11,2,3,98.75,2.87,55.19,5.49
2019,11,2,4,98.76,2.9,54.77,5.51
2019,11,2,5,98.76,2.94,56.27,5.6
2019,11,2,6,98.78,2.97,59.99,5.68
2019,11,2,7,98.8,3.54,63.1,5.46
2019,11,2,8,98.83,4.41,67.75,5
2019,11,2,9,98.83,4.87,75.5,5.61
2019,11,2,10,98.8,4.44,69.62,5.06
2019,11,2,11,98.76,3.69,62.95,4.17
2019,11,2,12,98.71,2.96,56.86,3.32
2019,11,2,13,98.65,2.4,48.69,2.67
2019,11,2,14,98.62,2.05,37.09,2.25
2019,11,2,15,98.6,1.92,24.48,2.08
2019,11,2,16,98.6,1.49,10.9,2.33
2019,11,2,17,98.62,2.06,1.96,3.04
2019,11,2,18,98.67,2.27,7.52,3.37
2019,11,2,19,98.7,2.28,17.13,3.4
2019,11,2,20,98.72,2.18,29.13,3.25
2019,11,2,21,98.75,2.01,44.69,2.96
2019,11,2,22,98.77,1.84,65.62,2.66
2019,11,2,23,98.78,1.86,86.14,2.67
2019,11,3,0,98.78,2.01,100.74,2.91
2019,11,3,1,98.79,2.2,109.91,3.24
2019,11,3,2,98.79,2.35,115.37,3.5
2019,11,3,3,98.77,2.42,118.8,3.61
2019,11,3,4,98.77,2.39,120.67,3.56
2019,11,3,5,98.79,2.35,123.74,3.47
2019,11,3,6,98.81,2.37,128.04,3.51
2019,11,3,7,98.84,2.26,132.34,3.65
2019,11,3,8,98.87,2.75,137.76,3.17
2019,11,3,9,98.87,2.82,174.59,3.35
2019,11,3,10,98.86,3.75,196.36,4.36
2019,11,3,11,98.84,4.04,204.09,4.62
2019,11,3,12,98.81,4.24,209.44,4.81
2019,11,3,13,98.78,4.49,213.86,5.09
2019,11,3,14,98.77,4.72,217.87,5.38
2019,11,3,15,98.78,4.72,220.91,5.52
2019,11,3,16,98.8,3,223.63,4.77
2019,11,3,17,98.83,2.42,226.97,3.81
2019,11,3,18,98.86,2.13,217.54,3.16
2019,11,3,19,98.88,2.04,198.78,3
2019,11,3,20,98.89,2.25,180.8,3.38
2019,11,3,21,98.89,2.53,169.52,3.97
2019,11,3,22,98.89,2.75,163.47,4.5
2019,11,3,23,98.88,2.85,157.94,4.92
2019,11,4,0,98.86,2.89,153.99,5.3
2019,11,4,1,98.86,3,151.23,5.71
2019,11,4,2,98.84,3.08,148.89,6.08
2019,11,4,3,98.8,3.14,147.1,6.33
2019,11,4,4,98.78,3.2,145.53,6.52
2019,11,4,5,98.76,3.2,146.23,6.56
2019,11,4,6,98.75,3.23,148.54,6.68
2019,11,4,7,98.77,3.79,149.42,6.52
2019,11,4,8,98.79,4.96,153.35,5.86
2019,11,4,9,98.78,5.93,167.21,7.34
2019,11,4,10,98.75,7.25,179.2,8.99
2019,11,4,11,98.71,7.83,185.44,9.71
2019,11,4,12,98.66,8.08,188.4,10.04
2019,11,4,13,98.62,8.31,190.01,10.37
2019,11,4,14,98.6,8.42,190.37,10.57
2019,11,4,15,98.59,8.27,189.35,10.5
2019,11,4,16,98.58,7.3,185.47,9.79
2019,11,4,17,98.57,5.86,181.45,9.31
2019,11,4,18,98.59,5.72,179.37,9.17
2019,11,4,19,98.6,5.69,178.27,8.83
2019,11,4,20,98.6,5.17,176.54,8.12
2019,11,4,21,98.6,4.98,177.21,8.01
2019,11,4,22,98.61,4.63,178.94,7.64
2019,11,4,23,98.6,4.19,180.53,7.44
2019,11,5,0,98.59,3.68,180.12,7.23
2019,11,5,1,98.59,3.27,180.14,6.95
2019,11,5,2,98.59,3.1,181.88,6.62
2019,11,5,3,98.58,2.96,183.63,6.25
2019,11,5,4,98.58,2.89,185.11,6.09
