YEAR,MO,DY,HR,PS,WS10M,WD10M,WS50M
2021,7,7,12,99.57,5.91,11.76,7.77
2021,7,7,13,99.54,6.07,7.33,7.97
2021,7,7,14,99.52,6.3,4.98,8.28
2021,7,7,15,99.51,6.54,4.66,8.64
2021,7,7,16,99.52,6.81,7.12,9.09
2021,7,7,17,99.53,7.09,12.08,9.61
2021,7,7,18,99.59,7.07,18.03,9.89
2021,7,7,19,99.66,6.82,22.72,9.9
2021,7,7,20,99.75,7.08,24.87,9.93
2021,7,7,21,99.81,7.44,26.11,9.94
2021,7,7,22,99.83,7,25.74,9.1
2021,7,7,23,99.83,6.36,25.78,8.33
2021,7,8,0,99.82,6.02,25.83,8.03
2021,7,8,1,99.81,6,26.7,8.03
2021,7,8,2,99.8,5.88,26.16,7.93
2021,7,8,3,99.81,5.87,25.27,7.89
2021,7,8,4,99.82,5.87,24.62,7.86
2021,7,8,5,99.85,6.34,25.87,7.84
2021,7,8,6,99.87,7.24,30.86,8.69
2021,7,8,7,99.88,7.92,34.3,9.51
2021,7,8,8,99.89,8.12,33.9,9.83
2021,7,8,9,99.88,8.01,30.67,9.83
2021,7,8,10,99.87,7.82,26.16,9.78
2021,7,8,11,99.83,7.65,21.01,9.72
2021,7,8,12,99.79,7.65,16.14,9.8
2021,7,8,13,99.73,7.82,12.98,10.06
2021,7,8,14,99.68,8.1,11.57,10.43
2021,7,8,15,99.66,8.4,11.7,10.81
2021,7,8,16,99.67,8.64,13.38,11.13
2021,7,8,17,99.67,8.68,16.74,11.28
2021,7,8,18,99.7,8.44,19.53,11.15
2021,7,8,19,99.76,7.89,18.88,10.65
2021,7,8,20,99.83,8.13,18.43,10.76
2021,7,8,21,99.85,8.37,18.79,10.85
2021,7,8,22,99.86,8.2,19.96,10.48
2021,7,8,23,99.86,8.23,21.89,10.53
2021,7,9,0,99.84,8.11,23.43,10.35
2021,7,9,1,99.83,7.88,24.3,10.03
2021,7,9,2,99.82,7.63,25.46,9.72
2021,7,9,3,99.82,7.54,25.85,9.62
2021,7,9,4,99.82,7.52,25.82,9.63
2021,7,9,5,99.82,7.76,25.77,9.65
2021,7,9,6,99.81,8.42,28.18,10.19
2021,7,9,7,99.8,8.83,31.54,10.65
2021,7,9,8,99.77,8.93,32.43,10.79
2021,7,9,9,99.73,8.83,31.29,10.81
2021,7,9,10,99.68,8.71,28.98,10.87
2021,7,9,11,99.63,8.58,26.38,10.88
2021,7,9,12,99.57,8.5,22.89,10.86
2021,7,9,13,99.5,8.51,19.18,10.92
2021,7,9,14,99.47,8.78,16.16,11.25
2021,7,9,15,99.46,9.23,14.37,11.75
2021,7,9,16,99.45,9.53,13.81,12.11
2021,7,9,17,99.45,9.69,13.14,12.4
2021,7,9,18,99.46,9.59,12.89,12.49
2021,7,9,19,99.48,9.34,13.79,12.34
2021,7,9,20,99.54,9.34,17.22,12.15
2021,7,9,21,99.56,8.96,18.81,11.49
2021,7,9,22,99.54,8.72,20.19,11.15
2021,7,9,23,99.52,8.43,20.69,10.8
2021,7,10,0,99.49,8.25,21.9,10.54
2021,7,10,1,99.47,8.02,23.54,10.2
2021,7,10,2,99.45,7.77,24.61,9.9
2021,7,10,3,99.43,7.56,24.79,9.53
2021,7,10,4,99.42,7.4,24.86,9.35
2021,7,10,5,99.42,7.55,24.97,9.23
2021,7,10,6,99.43,8.06,27.53,9.62
2021,7,10,7,99.43,8.47,31.61,10.11
2021,7,10,8,99.4,8.53,33.27,10.31
2021,7,10,9,99.37,8.31,31.9,10.28
2021,7,10,10,99.35,8.03,28.01,10.18
2021,7,10,11,99.32,7.85,23.78,10.06
2021,7,10,12,99.27,7.69,19.34,9.92
2021,7,10,13,99.23,7.7,15.18,9.97
2021,7,10,14,99.2,7.9,11.75,10.24
2021,7,10,15,99.18,8.23,9.62,10.65
2021,7,10,16,99.19,8.57,8.76,11.08
2021,7,10,17,99.19,8.63,8.01,11.25
2021,7,10,18,99.21,8.27,6.73,11.11
2021,7,10,19,99.23,7.59,5.91,10.54
2021,7,10,20,99.25,6.64,5.33,9.22
2021,7,10,21,99.26,6.15,3.72,8.54
2021,7,10,22,99.24,5.91,4.7,8.18
2021,7,10,23,99.22,5.84,7.61,7.97
2021,7,11,0,99.21,5.69,11.56,7.78
2021,7,11,1,99.18,5.46,13.4,7.49
2021,7,11,2,99.18,5.69,20.75,8.17
2021,7,11,3,99.18,5.97,25.83,8.35
2021,7,11,4,99.19,6.17,26.95,8.42
2021,7,11,5,99.22,6.49,26.44,8.17
2021,7,11,6,99.23,6.85,26.39,8.09
2021,7,11,7,99.24,7.22,31.06,8.59
2021,7,11,8,99.24,7.2,33.9,8.81
2021,7,11,9,99.22,6.7,31.2,8.5
2021,7,11,10,99.18,6.28,24.56,8.11
2021,7,11,11,99.15,6.14,17.17,7.88
2021,7,11,12,99.12,6.1,10.78,7.78
2021,7,11,13,99.09,6.08,6.34,7.75
2021,7,11,14,99.07,6.15,3.71,7.87
2021,7,11,15,99.07,6.37,2.25,8.24
2021,7,11,16,99.1,6.66,1.41,8.76
2021,7,11,17,99.12,7.01,1.79,9.46
2021,7,11,18,99.15,6.95,3.09,9.84
2021,7,11,19,99.2,6.44,4.31,9.44
2021,7,11,20,99.28,6.19,3.98,8.77
2021,7,11,21,99.3,6.09,6.48,8.29
2021,7,11,22,99.3,5.62,8.15,7.64
2021,7,11,23,99.29,5.18,8.07,7.15
2021,7,12,0,99.29,4.87,5.89,6.82
2021,7,12,1,99.29,4.76,2.35,6.67
2021,7,12,2,99.3,4.81,0.47,6.67
2021,7,12,3,99.31,4.95,1.45,6.8
2021,7,12,4,99.33,5.17,5.64,7.05
2021,7,12,5,99.36,5.71,8.97,6.97
2021,7,12,6,99.37,6.54,17.09,7.71
2021,7,12,7,99.37,7.26,25.24,8.59
2021,7,12,8,99.37,7.33,28.94,8.85
2021,7,12,9,99.34,6.82,28.47,8.53
2021,7,12,10,99.31,6.21,23.11,7.99
2021,7,12,11,99.28,5.83,14.28,7.47
2021,7,12,12,99.26,5.77,4.89,7.31
2021,7,12,13,99.24,6.03,357.7,7.61
2021,7,12,14,99.23,6.43,354.14,8.19
2021,7,12,15,99.23,6.79,354.06,8.78
2021,7,12,16,99.25,6.97,356.4,9.17
2021,7,12,17,99.26,7.02,1.15,9.44
2021,7,12,18,99.3,6.52,6.26,9.22
2021,7,12,19,99.35,5.6,9.48,8.79
2021,7,12,20,99.42,5.31,10.95,8.21
2021,7,12,21,99.46,5,9.36,7.51
2021,7,12,22,99.47,4.72,6.37,6.9
2021,7,12,23,99.47,4.75,5.94,6.88
2021,7,13,0,99.46,4.74,7.48,6.91
2021,7,13,1,99.45,4.64,8.91,6.83
2021,7,13,2,99.43,4.62,9.94,6.83
2021,7,13,3,99.42,4.71,13.92,6.91
2021,7,13,4,99.43,4.83,18.96,7.22
2021,7,13,5,99.44,5.29,21.68,6.83
2021,7,13,6,99.45,5.71,23.8,6.61
2021,7,13,7,99.45,6.2,29.83,7.28
2021,7,13,8,99.45,6.31,34.97,7.78
2021,7,13,9,99.41,5.92,34.68,7.68
2021,7,13,10,99.38,5.51,30.06,7.21
2021,7,13,11,99.34,5.19,21.19,6.67
2021,7,13,12,99.3,5.12,10.02,6.44
2021,7,13,13,99.26,5.46,1.15,6.83
2021,7,13,14,99.24,6.01,357.02,7.6
2021,7,13,15,99.22,6.59,357.01,8.5
2021,7,13,16,99.22,7.11,359.31,9.4
2021,7,13,17,99.22,7.38,2.85,10.04
2021,7,13,18,99.26,7.02,6.13,10.09
2021,7,13,19,99.31,6.35,9.21,9.96
2021,7,13,20,99.37,6.19,12.46,9.56
2021,7,13,21,99.39,5.41,12.75,8.25
2021,7,13,22,99.4,5.07,16.09,7.65
2021,7,13,23,99.39,4.89,21.44,7.37
2021,7,14,0,99.37,4.82,24.03,7.3
2021,7,14,1,99.37,4.93,23.76,7.4
2021,7,14,2,99.38,5.15,25.24,7.74
2021,7,14,3,99.39,5.33,29.31,8.03
2021,7,14,4,99.41,5.27,30.25,8.03
2021,7,14,5,99.44,5.59,30.11,7.65
2021,7,14,6,99.46,5.79,25.32,6.57
2021,7,14,7,99.47,6.25,28.36,7.64
2021,7,14,8,99.47,7.06,35.82,9.08
2021,7,14,9,99.46,6.97,31.48,9.16
2021,7,14,10,99.44,6.86,24.43,9.05
2021,7,14,11,99.41,6.8,18.27,8.94
2021,7,14,12,99.38,6.87,12.74,9
2021,7,14,13,99.35,7.1,8.35,9.28
2021,7,14,14,99.33,7.36,6.64,9.66
2021,7,14,15,99.32,7.56,7.07,9.98
2021,7,14,16,99.31,7.69,8.82,10.22
2021,7,14,17,99.3,7.7,11.29,10.35
2021,7,14,18,99.31,7.27,12.6,10.06
2021,7,14,19,99.34,6.45,10.82,9.48
2021,7,14,20,99.39,5.87,7.34,8.48
2021,7,14,21,99.4,5.93,6.66,8.29
2021,7,14,22,99.39,5.88,9.95,7.99
2021,7,14,23,99.37,5.7,13.16,7.71
2021,7,15,0,99.34,5.58,15.11,7.56
2021,7,15,1,99.32,5.34,15.36,7.32
2021,7,15,2,99.31,5.18,13.95,7.15
2021,7,15,3,99.31,5.16,11.7,7.09
2021,7,15,4,99.3,5.22,10.6,7.1
2021,7,15,5,99.32,5.73,13.24,7.03
2021,7,15,6,99.32,6.2,21.65,7.17
2021,7,15,7,99.32,6.19,32.11,7.17
2021,7,15,8,99.31,5.69,38.59,7.03
2021,7,15,9,99.27,5.06,39.99,6.69
2021,7,15,10,99.23,4.78,39.03,6.33
2021,7,15,11,99.18,4.59,35.15,6
2021,7,15,12,99.12,4.46,29.12,5.75
2021,7,15,13,99.06,4.49,22.06,5.71
2021,7,15,14,99.01,4.65,14.9,5.88
2021,7,15,15,98.99,4.98,9.3,6.33
2021,7,15,16,98.97,5.38,5.92,6.96
2021,7,15,17,98.95,5.61,2.07,7.64
2021,7,15,18,98.97,5.39,358.75,8.43
2021,7,15,19,99.01,5.57,3.94,9.29
2021,7,15,20,99.09,5.58,8.46,8.79
2021,7,15,21,99.11,5.36,12.28,8.1
2021,7,15,22,99.11,4.94,17.98,7.3
2021,7,15,23,99.1,4.56,27,6.75
2021,7,16,0,99.09,4.33,35.98,6.5
2021,7,16,1,99.07,4.12,41.92,6.21
2021,7,16,2,99.07,4.02,44.61,6.01
2021,7,16,3,99.06,3.99,44.21,5.87
2021,7,16,4,99.06,3.93,44.6,5.74
2021,7,16,5,99.07,4.16,46.6,5.43
2021,7,16,6,99.08,4.09,46.86,4.48
2021,7,16,7,99.1,3.57,49.89,4.1
2021,7,16,8,99.09,2.98,56.56,3.79
2021,7,16,9,99.08,2.38,52.6,3.07
2021,7,16,10,99.05,1.81,38.7,2.31
2021,7,16,11,99,1.59,7.61,1.83
2021,7,16,12,98.97,1.93,336.65,2
2021,7,16,13,98.93,2.63,317.53,2.74
2021,7,16,14,98.9,3.45,307.65,3.75
2021,7,16,15,98.88,4.24,303.81,4.83
2021,7,16,16,98.88,4.79,303.9,5.74
2021,7,16,17,98.88,5.06,305.7,6.44
2021,7,16,18,98.91,4.68,306.93,6.81
2021,7,16,19,98.93,3.83,310.7,6.69
2021,7,16,20,98.98,3.31,325.19,5.94
2021,7,16,21,99,2.92,346.71,5.26
2021,7,16,22,99.01,2.65,4.23,4.61
2021,7,16,23,99,2.29,14.23,3.81
2021,7,17,0,98.97,2.09,19.25,3.17
2021,7,17,1,98.95,1.99,22.64,2.85
2021,7,17,2,98.92,1.94,26.77,2.71
2021,7,17,3,98.9,1.93,31.44,2.65
2021,7,17,4,98.9,1.96,35.4,2.64
2021,7,17,5,98.9,2.07,41.63,2.74
2021,7,17,6,98.91,2.28,49.59,2.48
2021,7,17,7,98.91,2.1,45.15,2.39
2021,7,17,8,98.9,1.47,28.2,1.72
2021,7,17,9,98.88,0.42,322.5,0.22
2021,7,17,10,98.85,1.59,251.12,1.58
2021,7,17,11,98.83,2.71,253.76,2.87
2021,7,17,12,98.8,3.51,258.04,3.81
2021,7,17,13,98.77,4,260.23,4.44
2021,7,17,14,98.76,4.18,261.07,4.7
2021,7,17,15,98.75,4.08,262.2,4.65
2021,7,17,16,98.76,3.79,263.61,4.37
2021,7,17,17,98.76,3.42,264.24,4.05
2021,7,17,18,98.79,2.65,262.87,3.89
2021,7,17,19,98.81,2.32,260.51,3.9
2021,7,17,20,98.85,2.24,260.77,3.48
2021,7,17,21,98.88,1.87,264.72,2.68
2021,7,17,22,98.89,1.35,267.02,1.81
2021,7,17,23,98.87,0.85,253.91,1.07
2021,7,18,0,98.84,0.69,213.51,0.91
2021,7,18,1,98.82,0.93,187.72,1.22
2021,7,18,2,98.8,1.2,180,1.58
2021,7,18,3,98.79,1.39,180,1.85
2021,7,18,4,98.79,1.49,183.3,1.97
2021,7,18,5,98.8,1.39,185.49,1.87
2021,7,18,6,98.82,1.47,184.28,1.69
2021,7,18,7,98.85,1.52,181.18,1.77
2021,7,18,8,98.87,1.75,179.74,2.1
2021,7,18,9,98.87,2.32,191.08,2.74
2021,7,18,10,98.87,3.18,203.73,3.76
2021,7,18,11,98.85,4.02,211.56,4.73
2021,7,18,12,98.83,4.65,216.04,5.49
2021,7,18,13,98.82,5.06,218.73,6.01
2021,7,18,14,98.82,5.2,219.45,6.25
2021,7,18,15,98.83,5.15,219.03,6.27
2021,7,18,16,98.86,5,218.14,6.16
2021,7,18,17,98.89,4.94,216.58,6.19
2021,7,18,18,98.94,4.67,214.91,6.1
2021,7,18,19,98.99,3.58,213.17,5.53
2021,7,18,20,99.04,3.15,209.94,4.82
2021,7,18,21,99.06,2.85,204.81,4.16
2021,7,18,22,99.08,2.64,197.41,3.79
2021,7,18,23,99.09,2.61,187.57,3.72
2021,7,19,0,99.1,2.7,179.34,3.85
2021,7,19,1,99.1,2.79,174.53,4.01
2021,7,19,2,99.1,2.83,171.11,4.12
2021,7,19,3,99.11,2.84,167.92,4.19
2021,7,19,4,99.14,2.86,164.64,4.26
2021,7,19,5,99.17,2.98,161.8,4.27
2021,7,19,6,99.22,3.76,167.78,4.39
2021,7,19,7,99.25,4.01,176.09,4.59
2021,7,19,8,99.27,4.11,182.72,4.68
2021,7,19,9,99.27,4.24,191.7,4.85
2021,7,19,10,99.28,4.53,202.1,5.19
2021,7,19,11,99.27,4.71,210.48,5.45
2021,7,19,12,99.24,4.85,216.69,5.62
2021,7,19,13,99.23,4.87,221.23,5.68
2021,7,19,14,99.23,4.76,224.07,5.62
2021,7,19,15,99.22,4.57,226.18,5.45
2021,7,19,16,99.23,4.24,227.02,5.12
2021,7,19,17,99.24,4.02,226.18,4.9
2021,7,19,18,99.26,3.7,225.94,4.74
2021,7,19,19,99.31,2.92,226.09,4.55
2021,7,19,20,99.37,2.87,225.55,4.38
2021,7,19,21,99.41,2.74,224.08,4.09
2021,7,19,22,99.42,2.57,221.3,3.7
2021,7,19,23,99.44,2.44,216.39,3.37
2021,7,20,0,99.45,2.29,211.03,3.15
2021,7,20,1,99.46,2.18,204.73,3.01
2021,7,20,2,99.45,2.16,199.68,2.97
2021,7,20,3,99.46,2.16,195.75,2.96
2021,7,20,4,99.47,2.17,193.09,2.99
2021,7,20,5,99.5,2.17,190.18,2.96
2021,7,20,6,99.52,2.44,191.06,2.73
2021,7,20,7,99.54,2.36,194.4,2.57
2021,7,20,8,99.55,2.42,202.18,2.62
2021,7,20,9,99.53,2.68,213,2.93
2021,7,20,10,99.52,3.17,223.7,3.45
2021,7,20,11,99.49,3.78,234.6,4.12
2021,7,20,12,99.47,4.38,244.3,4.8
2021,7,20,13,99.44,4.75,252.28,5.28
2021,7,20,14,99.41,4.84,259.67,5.48
2021,7,20,15,99.4,4.71,267.43,5.43
2021,7,20,16,99.39,4.4,275.51,5.16
2021,7,20,17,99.4,4.01,281.46,4.79
2021,7,20,18,99.42,3.37,285.03,4.36
2021,7,20,19,99.46,2.61,285.45,4.05
2021,7,20,20,99.52,2.55,285.82,3.77
2021,7,20,21,99.55,2.59,288.49,3.61
2021,7,20,22,99.55,2.51,295.85,3.42
2021,7,20,23,99.55,2.4,308.25,3.26
2021,7,21,0,99.54,2.33,323.05,3.14
2021,7,21,1,99.53,2.28,335.9,3.06
2021,7,21,2,99.51,2.28,344.05,3.08
2021,7,21,3,99.5,2.32,347.93,3.17
2021,7,21,4,99.5,2.36,349.7,3.34
2021,7,21,5,99.51,2.47,353.82,3.35
2021,7,21,6,99.53,3.06,2.64,3.54
2021,7,21,7,99.54,3.28,12.51,3.74
2021,7,21,8,99.53,2.79,12.79,3.28
2021,7,21,9,99.52,2.47,359.64,3.01
2021,7,21,10,99.5,2.81,341.21,3.4
2021,7,21,11,99.46,3.67,328.58,4.4
2021,7,21,12,99.42,4.65,323.34,5.66
2021,7,21,13,99.39,5.51,322.37,6.85
2021,7,21,14,99.35,6.19,323.98,7.79
2021,7,21,15,99.33,6.63,327.75,8.45
2021,7,21,16,99.33,6.86,332.53,8.86
2021,7,21,17,99.32,6.89,339.41,9.09
2021,7,21,18,99.33,6.42,344.7,8.85
2021,7,21,19,99.37,5.56,346.51,8.34
2021,7,21,20,99.43,5.23,350.12,7.75
2021,7,21,21,99.46,4.96,355.39,7.24
2021,7,21,22,99.47,4.64,355.36,6.58
2021,7,21,23,99.46,4.41,353.79,6.22
2021,7,22,0,99.45,4.3,354.27,6.1
2021,7,22,1,99.45,4.37,356.92,6.22
2021,7,22,2,99.47,4.68,1.63,6.66
2021,7,22,3,99.49,5.06,6.65,7.16
2021,7,22,4,99.51,5.22,9.73,7.42
2021,7,22,5,99.54,5.78,13.12,7.59
2021,7,22,6,99.58,7.44,22.01,9.17
2021,7,22,7,99.58,8.25,29.26,9.93
2021,7,22,8,99.58,8.12,28.44,9.74
2021,7,22,9,99.56,8,23.16,9.66
2021,7,22,10,99.52,7.97,17.33,9.73
2021,7,22,11,99.48,8.01,11.83,9.88
2021,7,22,12,99.44,8.19,6.79,10.12
2021,7,22,13,99.41,8.55,3.4,10.51
2021,7,22,14,99.4,8.94,2.5,10.94
2021,7,22,15,99.4,9.19,3.75,11.24
2021,7,22,16,99.41,9.21,6.18,11.29
2021,7,22,17,99.41,9.13,9.41,11.29
2021,7,22,18,99.43,8.97,12.22,11.22
2021,7,22,19,99.46,8.5,12.8,10.93
2021,7,22,20,99.51,8.48,12.77,10.86
2021,7,22,21,99.53,8.3,14.11,10.56
2021,7,22,22,99.53,8.1,16.3,10.31
2021,7,22,23,99.52,7.85,18.27,10.09
2021,7,23,0,99.52,7.8,20.21,10.21
2021,7,23,1,99.51,7.91,21.73,10.37
2021,7,23,2,99.52,7.91,21.44,10.32
2021,7,23,3,99.51,7.93,21.01,10.31
2021,7,23,4,99.53,8,21.23,10.39
2021,7,23,5,99.54,8.36,21.84,10.53
2021,7,23,6,99.54,9.18,25.28,11.29
2021,7,23,7,99.52,9.93,31.43,12.13
2021,7,23,8,99.48,10.01,32.86,12.15
2021,7,23,9,99.44,9.81,30.36,11.87
2021,7,23,10,99.39,9.59,26.4,11.61
2021,7,23,11,99.34,9.31,22.09,11.32
2021,7,23,12,99.29,9.01,17.3,11.02
2021,7,23,13,99.25,9,12.69,11.06
2021,7,23,14,99.22,9.23,9.01,11.36
2021,7,23,15,99.21,9.54,6.86,11.77
2021,7,23,16,99.23,9.87,6.82,12.2
2021,7,23,17,99.26,10.12,8.17,12.59
2021,7,23,18,99.29,9.99,10.04,12.62
2021,7,23,19,99.34,9.37,10.86,12.06
2021,7,23,20,99.4,9.18,11.94,11.78
2021,7,23,21,99.42,9.18,14.08,11.6
2021,7,23,22,99.43,8.94,15.51,11.25
2021,7,23,23,99.43,8.68,18.3,11.1
2021,7,24,0,99.41,8.44,19.63,10.85
2021,7,24,1,99.4,8.08,19.91,10.41
2021,7,24,2,99.4,7.78,19.89,10.08
2021,7,24,3,99.39,7.59,19.55,9.79
2021,7,24,4,99.39,7.31,18.32,9.44
2021,7,24,5,99.41,7.45,17.33,9.34
2021,7,24,6,99.41,8.3,19.92,10.01
2021,7,24,7,99.41,8.72,23.26,10.35
2021,7,24,8,99.39,8.52,22.36,10.04
2021,7,24,9,99.34,8.1,19.08,9.53
2021,7,24,10,99.28,7.66,13.75,9.06
2021,7,24,11,99.23,7.37,6.39,8.79
2021,7,24,12,99.19,7.35,359.15,8.84
2021,7,24,13,99.16,7.53,353.92,9.12
2021,7,24,14,99.15,7.93,350.3,9.68
2021,7,24,15,99.15,8.52,349.27,10.45
2021,7,24,16,99.17,9.05,351.56,11.2
2021,7,24,17,99.19,9.27,355.99,11.66
2021,7,24,18,99.24,9.08,0.84,11.59
2021,7,24,19,99.29,8.71,3.81,11.24
2021,7,24,20,99.34,8.33,3.87,10.5
2021,7,24,21,99.36,8.04,5.07,10.08
2021,7,24,22,99.37,8.17,6.87,10.32
2021,7,24,23,99.36,8.33,9.01,10.52
2021,7,25,0,99.34,8.41,12.77,10.55
2021,7,25,1,99.34,8.31,15.26,10.34
2021,7,25,2,99.33,8.18,19.7,10.21
2021,7,25,3,99.34,8.27,25.74,10.31
2021,7,25,4,99.37,8.11,32.89,10.11
2021,7,25,5,99.42,7.52,38.46,9.36
2021,7,25,6,99.47,7.64,42.22,9.24
2021,7,25,7,99.51,8.2,45.19,9.96
2021,7,25,8,99.53,8.45,47.55,10.24
2021,7,25,9,99.52,8.11,49.1,9.91
2021,7,25,10,99.51,7.46,48.61,9.24
2021,7,25,11,99.48,6.56,45.43,8.38
2021,7,25,12,99.44,5.68,35.31,7.49
2021,7,25,13,99.41,5.62,17.81,7.38
2021,7,25,14,99.42,6.4,4.62,8.27
2021,7,25,15,99.43,7.39,1.45,9.55
2021,7,25,16,99.46,8.11,5.19,10.48
2021,7,25,17,99.47,8.32,10.93,10.82
2021,7,25,18,99.52,8.04,14.7,10.62
2021,7,25,19,99.58,7.54,14.09,10.21
2021,7,25,20,99.65,6.92,12.91,9.14
2021,7,25,21,99.68,6.23,11.42,8.3
2021,7,25,22,99.69,5.84,13.07,7.86
2021,7,25,23,99.71,5.85,15.89,7.83
2021,7,26,0,99.71,5.87,18.31,7.89
2021,7,26,1,99.71,5.83,22.3,7.72
2021,7,26,2,99.73,5.55,22.6,7.27
2021,7,26,3,99.76,5.37,21.07,7.06
2021,7,26,4,99.8,5.45,24.84,7.28
2021,7,26,5,99.83,5.42,23.79,6.71
2021,7,26,6,99.86,6.18,29.55,7.27
2021,7,26,7,99.88,6.77,38.77,7.99
2021,7,26,8,99.87,6.67,40.3,7.96
2021,7,26,9,99.86,6.11,39.61,7.61
2021,7,26,10,99.83,5.4,36.11,7.05
2021,7,26,11,99.82,4.95,26.93,6.47
2021,7,26,12,99.79,4.94,15.51,6.35
2021,7,26,13,99.77,5.26,7.59,6.73
2021,7,26,14,99.75,5.79,3.17,7.43
2021,7,26,15,99.74,6.39,2.1,8.31
2021,7,26,16,99.75,6.99,3.98,9.22
2021,7,26,17,99.78,7.44,7.91,10
2021,7,26,18,99.82,7.45,11.18,10.26
2021,7,26,19,99.87,6.88,11.79,9.64
2021,7,26,20,99.93,6.27,11.94,8.63
2021,7,26,21,99.96,5.94,15.48,8.22
2021,7,26,22,99.96,5.73,22.79,8.02
2021,7,26,23,99.95,5.6,30.25,8
2021,7,27,0,99.94,5.39,35.74,7.88
2021,7,27,1,99.94,5.04,38.58,7.53
2021,7,27,2,99.96,4.74,37.49,7.12
2021,7,27,3,99.98,4.56,34.45,6.78
2021,7,27,4,100.01,4.54,31.64,6.68
2021,7,27,5,100.05,5.06,30.52,6.68
2021,7,27,6,100.08,5.57,30.99,6.18
2021,7,27,7,100.09,6.3,42.89,7.57
2021,7,27,8,100.07,6.98,51.54,8.83
2021,7,27,9,100.04,6.86,49.71,9.08
2021,7,27,10,100.01,6.74,44.15,9.11
2021,7,27,11,99.97,6.53,36.54,8.85
2021,7,27,12,99.93,6.48,27.99,8.7
2021,7,27,13,99.88,6.62,20.53,8.82
2021,7,27,14,99.84,6.84,15.37,9.1
2021,7,27,15,99.81,7.18,13.02,9.59
2021,7,27,16,99.79,7.49,13.2,10.1
2021,7,27,17,99.77,7.57,14.88,10.37
2021,7,27,18,99.77,7.06,14.36,10.21
2021,7,27,19,99.8,6.85,15.35,10.44
2021,7,27,20,99.85,6.56,16.97,9.74
2021,7,27,21,99.86,6.39,20.38,9.37
2021,7,27,22,99.86,6.09,26.76,9.01
2021,7,27,23,99.85,5.92,31.57,8.8
2021,7,28,0,99.82,5.7,34.67,8.43
2021,7,28,1,99.81,5.43,35.86,7.84
2021,7,28,2,99.81,5.25,34.75,7.43
2021,7,28,3,99.82,5.12,34.93,7.27
2021,7,28,4,99.82,4.93,35.58,7.1
2021,7,28,5,99.84,5.07,37.68,6.73
2021,7,28,6,99.85,5.39,40.06,6.14
2021,7,28,7,99.86,5.81,50.79,7.03
2021,7,28,8,99.84,5.99,60.79,7.88
2021,7,28,9,99.81,5.61,58.79,7.59
2021,7,28,10,99.77,5.5,52.22,7.38
2021,7,28,11,99.72,5.42,44.12,7.24
2021,7,28,12,99.67,5.5,35.05,7.29
2021,7,28,13,99.61,5.8,26.39,7.66
2021,7,28,14,99.56,6.27,19.29,8.28
2021,7,28,15,99.51,6.81,15.09,9.07
2021,7,28,16,99.49,7.43,13.99,10.05
2021,7,28,17,99.49,7.91,14.35,10.91
2021,7,28,18,99.52,7.88,14.82,11.24
2021,7,28,19,99.55,7.44,15.16,11.04
2021,7,28,20,99.6,7.47,19.69,10.95
2021,7,28,21,99.61,7.1,25.33,10.31
2021,7,28,22,99.61,6.44,29.89,9.45
2021,7,28,23,99.61,5.61,31.74,8.59
2021,7,29,0,99.59,4.92,30.11,7.74
2021,7,29,1,99.56,4.68,26.14,7.29
2021,7,29,2,99.56,4.66,23.09,7.15
2021,7,29,3,99.55,4.65,22.61,7.07
2021,7,29,4,99.57,4.59,25.21,6.96
2021,7,29,5,99.6,4.73,30.72,6.71
2021,7,29,6,99.62,5.1,34.52,5.76
2021,7,29,7,99.63,4.77,39.61,5.66
2021,7,29,8,99.62,5.27,50.36,7.07
2021,7,29,9,99.59,5.59,45.23,7.63
2021,7,29,10,99.55,6.01,37.45,8.19
2021,7,29,11,99.49,6.31,28.88,8.53
2021,7,29,12,99.44,6.67,20.58,8.98
2021,7,29,13,99.39,7.11,14.83,9.57
2021,7,29,14,99.35,7.48,10.83,10.09
2021,7,29,15,99.33,7.81,8.69,10.59
2021,7,29,16,99.31,8.02,8.4,10.98
2021,7,29,17,99.31,7.98,9.8,11.07
2021,7,29,18,99.32,7.11,9.42,10.45
2021,7,29,19,99.35,6.19,8.86,9.89
2021,7,29,20,99.4,5.57,9.29,9.02
2021,7,29,21,99.42,5.44,12.86,8.66
2021,7,29,22,99.42,5.25,18.38,8.22
2021,7,29,23,99.42,4.76,21.35,7.63
2021,7,30,0,99.41,4.31,21.45,7.11
2021,7,30,1,99.41,3.97,20.65,6.61
2021,7,30,2,99.41,3.77,19.6,6.26
2021,7,30,3,99.42,3.62,19.57,5.93
2021,7,30,4,99.43,3.51,20.57,5.7
2021,7,30,5,99.45,3.73,26.89,5.86
2021,7,30,6,99.48,4.51,34.05,5.3
2021,7,30,7,99.5,4.37,34.37,5.33
2021,7,30,8,99.49,5.44,39.58,7.41
2021,7,30,9,99.48,5.96,39.26,8.12
2021,7,30,10,99.43,6.19,33.99,8.37
2021,7,30,11,99.39,6.2,25.79,8.31
2021,7,30,12,99.33,6.28,16.47,8.32
2021,7,30,13,99.28,6.51,8.77,8.55
2021,7,30,14,99.23,6.68,2.68,8.78
2021,7,30,15,99.2,6.79,358.15,8.97
2021,7,30,16,99.18,6.81,355.33,9.12
2021,7,30,17,99.16,6.56,354.19,9.08
2021,7,30,18,99.17,5.35,351.51,8.54
2021,7,30,19,99.21,4.57,352.13,8.29
